School Name,BoroughCode,Geographical District,Project Description,Construction Award,Project type,Building ID,Building Address,City,Postcode,Borough,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA,Location 1,Data As Of
P.S. 41 - STATEN ISLAND,R,31,MAIN ELECTRICAL SERVICE/LOW VOLTAGE ELEC SYSTEM,1649000,CIP,R041,216 CLAWSON STREET,Staten Island,10306,STATEN IS,40.574044,-74.109282,2,50,122,5052791,5036450007,New Dorp-Midland Beach                                                     ,"(40.574044, -74.109282)",
CSI HS FOR INTERNATIONAL STUDI,R,31,PLAYGROUND REDEVELOPMENT,2923000,CIP,R043,100 ESSEX DRIVE,Staten Island,10314,STATEN IS,40.581315,-74.158589,2,51,27702,5149609,5024500320,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,"(40.581315, -74.158589)",
P.S. 44 - STATEN ISLAND,R,31,EXTERIOR MASONRY/PARAPETS/ROOFS/WINDOWS,9777000,CIP,R044,80 MAPLE PARKWAY,Staten Island,10303,STATEN IS,40.63179,-74.156439,1,49,231,5027641,5012180001,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         ,"(40.63179, -74.156439)",
P.S. 44 - STATEN ISLAND,R,31,REPAIR-CERTIFICATE OF OCCUPANCY,1270000,CIP,R044,80 MAPLE PARKWAY,Staten Island,10303,STATEN IS,40.63179,-74.156439,1,49,231,5027641,5012180001,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         ,"(40.63179, -74.156439)",
P.S. 45 - STATEN ISLAND,R,31,ROOFS/PARAPETS /EXTERIOR MASONRY/FLOOD ELIMINATION,11349891,CIP,R045,58 LAWRENCE AVENUE,Staten Island,10310,STATEN IS,40.628558,-74.107148,1,49,121,5007417,5002760007,New Brighton-Silver Lake                                                   ,"(40.628558, -74.107148)",
P.S. 48 - STATEN ISLAND,R,31,RETAINING WALL,464786,CIP,R048,1055 TARGEE STREET,Staten Island,10304,STATEN IS,40.60223,-74.091355,2,50,50,5046419,5031710001,Grasmere-Arrochar-Ft. Wadsworth                                            ,"(40.60223, -74.091355)",
P.S. 50 - STATEN ISLAND,R,31,FY16 RESO A PLAYGROUND REDEVELOPMEN,329000,CIP,R050,200 ADELAIDE AVENUE,Staten Island,10306,STATEN IS,40.561691,-74.124622,3,50,13204,5063495,5047160060,Oakwood-Oakwood Beach                                                      ,"(40.561691, -74.124622)",
P.S. 52 - STATEN ISLAND,R,31,REPAIR-C OF O/SANDY-FLOOD/SAFETY/HEAT/VENT/INT/ELE,16941000,CIP,R052,450 BUEL AVENUE,Staten Island,10305,STATEN IS,40.582744,-74.088509,2,50,11201,5053746,5037050001,Old Town-Dongan Hills-South Beach                                          ,"(40.582744, -74.088509)",
I.S. 72 - STATEN ISLAND,R,31,FY16 RESO A AUDITORIUM UPGRADE,184000,CIP,R072,33 FERNDALE AVENUE,Staten Island,10314,STATEN IS,40.593005,-74.158988,2,51,27706,5037524,5023640001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,"(40.593005, -74.158988)",
NEW DORP HS - STATEN ISLAND,R,31,FY14 RESO A AUDITORIUM UPGRADE,724800,CIP,R435,465 NEW DORP LANE,Staten Island,10306,STATEN IS,40.569393,-74.107737,2,50,11202,5055367,5039300010,New Dorp-Midland Beach                                                     ,"(40.569393, -74.107737)",
CURTIS HS - STATEN ISLAND,R,31,BRIDGE & REPAIR WK/PARAPETS/WASTE SYS/WINDOWS/ROOF,12443000,CIP,R450,105 HAMILTON AVENUE,Staten Island,10301,STATEN IS,40.644735,-74.081222,1,49,7,5106483,5000220001,West New Brighton-New Brighton-St. George                                  ,"(40.644735, -74.081222)",
TOTTENVILLE HS - STATEN ISLAND,R,31,FY 16 RESO A WIRING UPGRADE,1335000,CIP,R455,100 LUTEN AVENUE,Staten Island,10312,STATEN IS,40.528092,-74.192032,3,51,198,5082634,5066130001,Annadale-Huguenot-Prince's Bay-Eltingville                                 ,"(40.528092, -74.192032)",
RALPH MCKEE VOC HS - S. I.,R,31,FY16 RESO A ROOM CONVERSIONS,226260,CIP,R600,290 ST MARKS PLACE,Staten Island,10301,STATEN IS,40.642793,-74.07873,1,49,9,5000314,5000190004,West New Brighton-New Brighton-St. George                                  ,"(40.642793, -74.07873)",
P.S. 80 - STATEN ISLAND,R,31,GAS SERVICE,220108,CIP,R880,715 OCEAN TERRACE,Staten Island,10301,STATEN IS,40.608517,-74.102078,2,50,177,5113169,5006830001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,"(40.608517, -74.102078)",
P.S. 80 - STATEN ISLAND,R,31,PAVED AREAS,2856387.3,CIP,R885,715 OCEAN TERRACE,Staten Island,10301,STATEN IS,40.608517,-74.102078,2,50,177,5113169,5006830001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,"(40.608517, -74.102078)",
P.S. 9 - BRONX,X,10,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,6542000,CIP,X009,230 EAST 183 STREET,Bronx,10458,BRONX    ,40.857067,-73.898936,5,15,38301,2013561,2031500010,Fordham South                                                              ,"(40.857067, -73.898936)",
P.S. 25 - BRONX,X,7,EXTERIOR MASONRY/PARAPETS/ROOFS/WINDOWS,11840000,CIP,X025,811 EAST 149 STREET,Bronx,10455,BRONX    ,40.812619,-73.906063,1,8,79,2004772,2026640001,Melrose South-Mott Haven North                                             ,"(40.812619, -73.906063)",
P.S. 396 - BRONX,X,10,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,5386000,CIP,X026,1930 ANDREWS AVENUE,Bronx,10453,BRONX    ,40.854701,-73.913197,5,14,24502,2014692,2032160002,University Heights-Morris Heights                                          ,"(40.854701, -73.913197)",
P.S. 32 - BRONX,X,10,EXTERIOR MASONRY/WINDOWS/PARAPETS,6239400,CIP,X032,690 EAST 183 STREET,Bronx,10458,BRONX    ,40.852103,-73.885935,6,15,391,2012409,2030850001,Belmont                                                                    ,"(40.852103, -73.885935)",
P.S. 33 - BRONX,X,10,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,4829000,CIP,X033,2424 JEROME AVENUE,Bronx,10468,BRONX    ,40.86185,-73.90176,5,14,239,2014099,2031880020,Fordham South                                                              ,"(40.86185, -73.90176)",
P.S. 36 - BRONX,X,8,EXT MASONRY/ROOFS/PARAPETS/WINDOWS/EXT DOORS/FLOOD,12843000,CIP,X036,1070 CASTLE HILL AVENUE,Bronx,10472,BRONX    ,40.829344,-73.850428,9,18,78,2026706,2038170001,Westchester-Unionport                                                      ,"(40.829344, -73.850428)",
P.S. 212 - BRONX,X,12,RENEWAL SBHC,1915000,CIP,X198,1180 TINTON AVENUE,Bronx,10456,BRONX    ,40.828419,-73.900721,3,17,135,2004869,2026720001,Morrisania-Melrose                                                         ,"(40.828419, -73.900721)",
P.S. 47 - BRONX,X,12,ROOFS/PARAPETS/MASONRY/FLOOD,9142000,CIP,X047,1794 EAST 172 STREET,Bronx,10472,BRONX    ,40.832902,-73.866848,9,18,76,2025622,2037860016,West Farms-Bronx River                                                     ,"(40.832902, -73.866848)",
P.S. 48 - BRONX,X,8,FULL ACCESSIBILITY,9100000,CIP,X048,1290 SPOFFORD AVENUE,Bronx,10474,BRONX    ,40.814425,-73.886953,2,17,93,2006680,2027660001,Hunts Point                                                                ,"(40.814425, -73.886953)",
P.S. 66 - BRONX,X,12,RENEWAL SCHOOL BASED HEALTH CENTER,1794786,CIP,X066,1001 JENNINGS STREET,Bronx,10460,BRONX    ,40.831165,-73.887094,3,17,157,2010916,2030080001,Crotona Park East                                                          ,"(40.831165, -73.887094)",
P.S. 70 - BRONX,X,9,EXT MASONRY/ROOFS/PARAPETS,6431300,CIP,X070,1691 WEEKS AVENUE,Bronx,10457,BRONX    ,40.844253,-73.907616,4,15,22902,2007387,2027930028,Mount Hope                                                                 ,"(40.844253, -73.907616)",
I.S. 424 - BRONX,X,8,DEFECTIVE RETAINING WALL,399000,CIP,X074,730 BRYANT AVENUE,Bronx,10474,BRONX    ,40.815477,-73.88577,2,17,117,2006566,2027630279,Hunts Point                                                                ,"(40.815477, -73.88577)",
I.S. 80 - BRONX,X,10,ACCESSIBILITY,2583000,CIP,X080,149 EAST MOSHOLU PKWY N,Bronx,10467,BRONX    ,40.876299,-73.881532,7,11,419,2018046,2033360035,Norwood                                                                    ,"(40.876299, -73.881532)",
P.S. 81 - BRONX,X,10,WINDOW/ROOFS/EXT MASONRY/FLOOD,3147559,CIP,X081,5550 RIVERDALE AVENUE,Bronx,10471,BRONX    ,40.903553,-73.905229,8,11,337,2084806,2058501550,North Riverdale-Fieldston-Riverdale                                        ,"(40.903553, -73.905229)",
I.S. 232 - BRONX,X,9,OIL VAULT & STAIRWAY/PIPING/TOILETS/FLOOD,8819000,CIP,X082,1700 MACOMBS ROAD,Bronx,10453,BRONX    ,40.849623,-73.91607,5,14,21502,2008460,2028660070,University Heights-Morris Heights                                          ,"(40.849623, -73.91607)",
I.S. 113 - BRONX,X,11,FUEL OIL TANK LEAKAGE/CLIMATE CTRL,5677330,CIP,X113,3710 BARNES AVENUE,Bronx,10467,BRONX    ,40.880873,-73.860904,12,12,390,2058396,2046750020,Williamsbridge-Olinville                                                   ,"(40.880873, -73.860904)",
I.S. 123 - BRONX,X,8,RENEWAL SCHOOL BASED HEALTH CENTER,1950000,CIP,X123,1025 MORRISON AVENUE,Bronx,10472,BRONX    ,40.825403,-73.873666,9,18,48,2087014,2037180001,Soundview-Bruckner                                                         ,"(40.825403, -73.873666)",
I.S. 125 - BRONX,X,8,LIGHTING REPLACEMENT (DCAS),1300019,CIP,X125,1111 PUGSLEY AVENUE,Bronx,10472,BRONX    ,40.829232,-73.856734,9,18,4001,2025717,2037900040,Soundview-Bruckner                                                         ,"(40.829232, -73.856734)",
I.S. 322 - BRONX,X,11,PERMANENT REPAIRS (CEILING TILES),2787000,CIP,X135,2441 WALLACE AVENUE,Bronx,10467,BRONX    ,40.862109,-73.864577,11,13,330,2051313,2044320001,Bronxdale                                                                  ,"(40.862109, -73.864577)",
X186 SPED - BRONX,X,12,PARAPET/FLOOD ELIM/EXT MASONRY/ROOFS,11642000,CIP,X136,750 JENNINGS STREET,Bronx,10459,BRONX    ,40.83182,-73.898075,3,16,151,2010344,2029690001,Morrisania-Melrose                                                         ,"(40.83182, -73.898075)",
I.S. 391 - BRONX,X,10,RENEWAL SBHC,2068500,CIP,X137,2225 WEBSTER AVENUE,Bronx,10457,BRONX    ,40.854493,-73.896717,5,15,379,2013307,2031430043,Mount Hope                                                                 ,"(40.854493, -73.896717)",
I.S. 244 - BRONX,X,10,ACCESS RAMP & WALL/FLOOD/ROOFS/PARAPETS,4745900,CIP,X143,120 WEST 231 STREET,Bronx,10463,BRONX    ,40.875911,-73.901099,8,14,273,2015547,2032530141,Van Cortlandt Village                                                      ,"(40.875911, -73.901099)",
I.S. 144 - BRONX,X,11,PLANYC BOILER CONVERSION/CLIMATE CONTROL,5423000,CIP,X144,2545 GUNTHER AVENUE,Bronx,10469,BRONX    ,40.863735,-73.83607,11,13,310,2053518,2044930001,Allerton-Pelham Gardens                                                    ,"(40.863735, -73.83607)",
I.S. 145 - BRONX,X,9,REPAIR SINK HOLE,653815,CIP,X145,1000 TELLER AVENUE,Bronx,10456,BRONX    ,40.827941,-73.914374,4,16,173,2097111,2024240001,East Concourse-Concourse Village                                           ,"(40.827941, -73.914374)",
I.S. 339 - BRONX,X,9,RENEWAL SCHOOL BASED HEALTH CENTER,1920000,CIP,X147,1600 WEBSTER AVENUE,Bronx,10457,BRONX    ,40.840878,-73.904754,3,16,167,2009400,2028970005,Claremont-Bathgate                                                         ,"(40.840878, -73.904754)",
BRONX EARLY COLLEGE ACADEMY,X,9,SCIENCE LAB UPGRADE,2889000,CIP,X166,250 EAST 164 STREET,Bronx,10456,BRONX    ,40.828696,-73.917668,4,16,18302,2002497,2024460043,East Concourse-Concourse Village                                           ,"(40.828696, -73.917668)",
P.S. 236 - BRONX,X,9,FALLING COPING STONES/EXT MASONRY,2589000,CIP,X173,1871 WALTON AVENUE,Bronx,10453,BRONX    ,40.848899,-73.909528,5,14,23301,2098479,2028510021,Mount Hope                                                                 ,"(40.848899, -73.909528)",
BRONX MATH PREP - BRONX,X,8,PAVED AREAS-CONCRETE,470000,CIP,X174,456 WHITE PLAINS ROAD,Bronx,10473,BRONX    ,40.814833,-73.85658,9,18,4,2020580,2034780018,Soundview-Castle Hill-Clason Point-Harding Park                            ,"(40.814833, -73.85658)",
P.S. 230 - BRONX,X,9,SEWAGE LEAK/FIRE SYS SPRINKLER/CRACKED CONCRETE/FA,14230000,CIP,X229,275 HARLEM RIVER PARK BRIDGE,Bronx,10453,BRONX    ,40.852536,-73.921467,5,16,53,2009253,2028820130,University Heights-Morris Heights                                          ,"(40.852536, -73.921467)",
I.S. 254 - BRONX,X,10,FACADE/ROOFS,3600000,CIP,X254,2452 WASHINGTON AVENUE,Bronx,10458,BRONX    ,40.858815,-73.890232,6,15,387,2103863,2030580003,Belmont                                                                    ,"(40.858815, -73.890232)",
MORRIS H.S.,X,9,CERTIFICATE OF OCCUPANCY,5229000,CIP,X400,1110 BOSTON RD,Bronx,10456,BRONX    ,40.827642,-73.904473,3,16,135,2004526,2026340001,Morrisania-Melrose                                                         ,"(40.827642, -73.904473)",
HERBERT H. LEHMAN HS - X,X,11,SANDY ELEC/HEAT/FLOOD/CLIM/SINK HOLES/PLUMBING,29723000,CIP,X405,3000 EAST TREMONT AVENUE,Bronx,10461,BRONX    ,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   ,"(40.840702, -73.838545)",
CHRISTOPHER COLUMBUS HS - X,X,11,PARAPETS/ROOFS/EXT MASONRY,5577000,CIP,X415,925 ASTOR AVENUE,Bronx,10469,BRONX    ,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  ,"(40.859665, -73.861006)",
MONROE ACAD FOR VISUAL ARTS -,X,12,BOILER/CLIMATE CONTROL/WATER INFILTRATION,8511800,CIP,X420,1300 BOYNTON AVENUE,Bronx,10472,BRONX    ,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     ,"(40.831601, -73.878912)",
KINGSBRIDGE INTERNATIONAL HS -,X,10,FY16 RESO A RETRACTABLE WALL,190000,CIP,X430,2780 RESERVOIR AVENUE,Bronx,10468,BRONX    ,40.870293,-73.898309,7,11,409,2015241,2032470070,Van Cortlandt Village                                                      ,"(40.870293, -73.898309)",
M.S./H.S. 342 - BRONX,X,10,BOILER FOR SWIMMING,2152000,CIP,X430,2780 RESERVOIR AVENUE,Bronx,10468,BRONX    ,40.870293,-73.898309,7,11,409,2015241,2032470070,Van Cortlandt Village                                                      ,"(40.870293, -73.898309)",
I.S. 243 - BRONX,X,10,ROOFS/PARAPETS/EXT MASONRY/WINDOWS,50553000,CIP,X435,500 EAST FORDHAM ROAD,Bronx,10458,BRONX    ,40.860043,-73.888267,6,15,387,2011810,2030590001,Belmont                                                                    ,"(40.860043, -73.888267)",
DEWITT CLINTON HS - X,X,10,EXTERIOR MASONRY/FLOOD ELIMINATION/PARAPETS/ROOF,27189000,CIP,X440,100 W MOSHOLU PKWY S,Bronx,10468,BRONX    ,40.882178,-73.88691,7,11,409,2095215,2032510201,Van Cortlandt Village                                                      ,"(40.882178, -73.88691)",
BRONX HS OF SCIENCE - X,X,10,ROOF REPLACEMENT/PARAPETS,8985000,CIP,X445,75 W 205 STREET,Bronx,10468,BRONX    ,40.87759,-73.89104,7,11,409,2094706,2032510201,Van Cortlandt Village                                                      ,"(40.87759, -73.89104)",
JOHN F. KENNEDY HS - BRONX,X,10,SCIENCE LAB UPGRADE,5547000,CIP,X475,99 TERRACE VIEW AVENUE,Bronx,10463,BRONX    ,40.877105,-73.912256,8,10,309,1064532,1022150080,Marble Hill-Inwood                                                         ,"(40.877105, -73.912256)",
MARBLE HILL INTERNATIONAL HS -,X,10,EXT MASONRY/SCIENCE LAB UPG/INTERIOR SPACES,10711000,CIP,X475,99 TERRACE VIEW AVENUE,Bronx,10463,BRONX    ,40.877105,-73.912256,8,10,309,1064532,1022150080,Marble Hill-Inwood                                                         ,"(40.877105, -73.912256)",
ALFRED E. SMITH HS - X,X,7,FY16 RESO A AUDITORIUM UPGRADE,464500,CIP,X600,333 EAST 151 STREET,Bronx,10451,BRONX    ,40.818232,-73.919867,1,17,67,2001874,2024110022,Melrose South-Mott Haven North                                             ,"(40.818232, -73.919867)",
X721 SPED - BRONX,X,11,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,5390630,CIP,X722,2697 WESTCHESTER AVENUE,Bronx,10461,BRONX    ,40.842289,-73.838949,11,13,284,2045725,2041330200,Van Nest-Morris Park-Westchester Square                                    ,"(40.842289, -73.838949)",
P.S. 226 - BRONX,X,10,DEFECTIVE MASONRY/ROOFS/FLOOD ELIMINATION,2787000,CIP,X826,1950 SEDGWICK AVENUE,Bronx,10453,BRONX    ,40.856586,-73.916198,5,14,249,2096465,2032220100,University Heights-Morris Heights                                          ,"(40.856586, -73.916198)",
P.S. 226 - BRONX,X,10,FY08 RESO A GYM UPGRADE,4800000,CIP,X827,1910 SEDGWICK AVENUE,Bronx,10453,BRONX    ,40.855944,-73.916358,5,14,249,2096465,2032220100,University Heights-Morris Heights                                          ,"(40.855944, -73.916358)",
P.S. 246 - BRONX,X,10,ELEVATOR/EXT MASONRY/FLOOD/PARAPETS/ROOFS/WALL,11448000,CIP,X843,2641 GRAND CONCOURSE,Bronx,10468,BRONX    ,40.865593,-73.894758,7,14,401,2013830,2031680027,Bedford Park-Fordham North                                                 ,"(40.865593, -73.894758)",
P.S. 32 ADDITION - BROOKLYN,K,15,Addition,74426000,CAP,K032,317 HOYT STREET,Brooklyn,11231,BROOKLYN ,40.680445,-73.991949,6,39,75,3395587,3004370001,Carroll Gardens-Columbia Street-Red Hook                                   ,"(40.680445, -73.991949)",11/13/2017
P.S. 101 - BROOKLYN,K,21,Addition,65999000,CAP,K101,2360 BENSON AVENUE,Brooklyn,11214,BROOKLYN ,40.597863,-73.991693,11,47,302,3185973,3068750032,Bensonhurst East                                                           ,"(40.597863, -73.991693)",11/13/2017
EDUCATIONAL CAMPUS @ 500 19TH STREET - BROOKLYN,K,15,Lease,15400000,CAP,K280,500 19TH STREET,Brooklyn,11215,BROOKLYN ,40.656944,-73.983115,7,38,1502,3017307,3008890001,Windsor Terrace                                                            ,"(40.656944, -73.983115)",11/13/2017
P.S./I.S. 338 - BROOKLYN,K,22,Demo,739309,CAP,K338,21 HINCKLEY PLACE,Brooklyn,11218,BROOKLYN ,40.644469,-73.971032,12,40,492,3124801,3053420006,Kensington-Ocean Parkway                                                   ,"(40.644469, -73.971032)",11/13/2017
P.S./I.S. 338 - BROOKLYN,K,22,New,67683691,CAP,K338,21 HINCKLEY PLACE,Brooklyn,11218,BROOKLYN ,40.644469,-73.971032,12,40,492,3124801,3053420006,Kensington-Ocean Parkway                                                   ,"(40.644469, -73.971032)",11/13/2017
P.S. @ 4302 4TH AVENUE - BROOKLYN,K,15,New,0,CAP,K557,4302 4TH AVENUE,Brooklyn,11232,BROOKLYN ,40.650305,-74.008602,7,38,82,3337162,3007280036,Sunset Park West                                                           ,"(40.650305, -74.008602)",11/13/2017
PRE-K CENTER @ 369 93RD STREET - BROOKLYN,K,20,New,27637000,CAP,K613,369 93RD STREET,Brooklyn,11209,BROOKLYN ,40.618041,-74.031381,10,43,58,3155119,3061030042,Bay Ridge                                                                  ,"(40.618041, -74.031381)",11/13/2017
P.S./I.S. @ 3269 ATLANTIC AVENUE - BROOKLYN,K,19,New,14968000,CAP,K667,3269 ATLANTIC AVENEUE,Brooklyn,11218,,,,,,,,,,,11/13/2017
P.S. 677 - BROOKLYN,K,84,Lease,0,CAP,K677,139 MENAHAN STREET,Brooklyn,11221,BROOKLYN ,40.695717,-73.919473,4,37,419,3325706,3033060015,Bushwick South                                                             ,"(40.695717, -73.919473)",11/13/2017
P.S. 746 - BROOKLYN,K,20,New,92747000,CAP,K746,256 59TH STREET,Brooklyn,11220,BROOKLYN ,40.643337,-74.021011,7,38,22,3016235,3008610029,Sunset Park West                                                           ,"(40.643337, -74.021011)",11/13/2017
PRE-K CENTER @ 1355 84TH STREET - BROOKLYN,K,20,Lease,0,CAP,K762,1355 84TH STREET,Brooklyn,11228,BROOKLYN ,40.614466,-74.011425,10,43,150,3335077,3063090048,Dyker Heights                                                              ,"(40.614466, -74.011425)",11/13/2017
